Subject,Force,BallFreq,Energy0.5,Energy1.0,Energy1.5,Energy2.5,Resonance
Subject1,F0_B1,1.5Hz,0.02346474593345598,0.03421197402701589,0.1861108039244324,0.1380647684773571,0.1861108039244324
Subject1,F0_B1,1.5Hz,0.09666941263701506,0.1048766247771189,0.3665124477714743,0.18498813814236537,0.3665124477714743
Subject1,F0_B1,1.5Hz,0.13542497514381582,0.22666402016300596,0.49098431929199077,0.23149188782810665,0.49098431929199077
Subject1,F0_B1,1.5Hz,0.16541698187550022,0.30185766587201024,0.6197912142381978,0.4441824650166174,0.6197912142381978
Subject1,F0_B1,1.5Hz,0.18146491355512154,0.32232407967401666,0.7208874283370853,0.7059170158634396,0.7208874283370853
Subject1,F0_B1,1.5Hz,0.26854065718761855,0.4222059173336056,0.9525964746625601,0.7598068240184247,0.9525964746625601
Subject1,F0_B1,2.5Hz,0.018795008386214663,0.10279996766201994,0.22671679067679656,0.06288945486364479,0.06288945486364479
Subject1,F0_B1,2.5Hz,0.09077687687233017,0.22849258887163054,0.40925717646661075,0.18965862148340995,0.18965862148340995
Subject1,F0_B1,2.5Hz,0.12972636935691714,0.29518512806238,0.5795635606298916,0.34309785007723065,0.34309785007723065
Subject1,F0_B1,2.5Hz,0.15360675366981216,0.43638698907673623,0.7645936811786004,0.5047273213733673,0.5047273213733673
Subject1,F0_B1,2.5Hz,0.17700061873554412,0.4618565386263357,0.8154828749516012,0.6813522828095331,0.6813522828095331
Subject1,F0_B1,2.5Hz,0.19961690048024724,0.5082172251116521,0.9507474159180056,0.8616826803482198,0.8616826803482198
Subject2,F0_B1,0.5Hz,0.11109372109434322,0.11551304299409211,0.06904919218659857,0.034007034509075815,0.11109372109434322
Subject2,F0_B1,0.5Hz,0.27378215384027316,0.2732368805116613,0.16802227096778,0.057947054540509614,0.27378215384027316
Subject2,F0_B1,0.5Hz,0.4659385591186307,0.425542979877203,0.2701563337284003,0.08557183678861552,0.4659385591186307
Subject2,F0_B1,0.5Hz,0.6033251086924394,0.53728218593263,0.345530600896211,0.11321547086586721,0.6033251086924394
Subject2,F0_B1,0.5Hz,0.8461633620267273,0.6738921797403653,0.40741461196376905,0.135989199355942,0.8461633620267273
Subject2,F0_B1,0.5Hz,1.0134907451025028,0.883198409915388,0.47890206355471987,0.17040847744027732,1.0134907451025028
Subject2,F0_B1,1Hz,0.05404497744208053,0.21404410726963544,0.19540875039901867,0.06724023665699906,0.21404410726963544
Subject2,F0_B1,1Hz,0.15083129287704683,0.42851347009050045,0.32639239303346285,0.10933158898898115,0.42851347009050045
Subject2,F0_B1,1Hz,0.22818439753948744,0.5720410646984276,0.39613132575419535,0.17202983859219026,0.5720410646984276
Subject2,F0_B1,1Hz,0.345061881163786,0.8077233809552852,0.5076396947937907,0.2092010140790855,0.8077233809552852
Subject2,F0_B1,1Hz,0.44536576968542463,1.0100271122047015,0.5908107371432668,0.2315793448333538,1.0100271122047015
Subject2,F0_B1,1Hz,0.5481235297894694,1.3484874508590106,0.6882799803020803,0.25714134826104984,1.3484874508590106
Subject2,F0_B1,1.5Hz,0.07320673003087992,0.11002991321182012,0.20017375432686424,0.07733533078880285,0.20017375432686424
Subject2,F0_B1,1.5Hz,0.23141602786326854,0.196079263856611,0.3410393323388244,0.11592881230052496,0.3410393323388244
Subject2,F0_B1,1.5Hz,0.2996608686519174,0.2894030167742496,0.5549719174516016,0.1878302617573912,0.5549719174516016
Subject2,F0_B1,1.5Hz,0.42049421156219713,0.3786349007428607,0.7345923253902886,0.23276060538163218,0.7345923253902886
Subject2,F0_B1,1.5Hz,0.5712415704455845,0.497679893194711,0.8672600781202254,0.25682411225932444,0.8672600781202254
Subject2,F0_B1,1.5Hz,0.7281531193345525,0.6366489174048318,1.0322595515859438,0.29666778592320864,1.0322595515859438
Subject2,F0_B1,2.5Hz,0.06009299682226539,0.07564933893532937,0.06329718530000274,0.2466970970441977,0.2466970970441977
Subject2,F0_B1,2.5Hz,0.08619926834845829,0.17268135987357747,0.22693396103904429,0.41183830240283203,0.41183830240283203
Subject2,F0_B1,2.5Hz,0.17054394203434864,0.30454656460307455,0.3190157424718625,0.4863895880014861,0.4863895880014861
Subject2,F0_B1,2.5Hz,0.27251780763411126,0.4050766850154408,0.3903661709580981,0.612362798195035,0.612362798195035
Subject2,F0_B1,2.5Hz,0.35376054323397155,0.5270456238504047,0.4369328556776435,0.7091867471151004,0.7091867471151004
Subject2,F0_B1,2.5Hz,0.38826701017236026,0.5761323400328412,0.5453771451177569,0.7950635537301973,0.7950635537301973
Subject3,F0_B1,0.5Hz,0.15625805009216295,0.11342211160768823,0.07414129447833001,0.04471656682773405,0.15625805009216295
Subject3,F0_B1,0.5Hz,0.30651942050397374,0.32103491985272925,0.196382608898173,0.08784210341716162,0.30651942050397374
Subject3,F0_B1,0.5Hz,0.48093414907398935,0.41192929666039,0.2597130681606593,0.1210781876701967,0.48093414907398935
Subject3,F0_B1,0.5Hz,0.735692494665272,0.5658182651193304,0.320815774186613,0.14238897979768908,0.735692494665272
Subject3,F0_B1,0.5Hz,1.0168288306880284,0.7435111939578144,0.3928448733387356,0.1679079127128451,1.0168288306880284
Subject3,F0_B1,0.5Hz,1.1968090198260368,0.8650034893020666,0.45297342623644776,0.19688185646317724,1.1968090198260368
Subject3,F0_B1,1Hz,0.08129853021795068,0.20148252310847842,0.1504958714055109,0.036677363763454665,0.20148252310847842
Subject3,F0_B1,1Hz,0.2852153963469308,0.41324041016021823,0.24429059106051815,0.05896240072104448,0.41324041016021823
Subject3,F0_B1,1Hz,0.5995755576908928,0.5646703039792885,0.32214634759241717,0.09151693105868855,0.5646703039792885
Subject3,F0_B1,1Hz,0.7557032477994842,0.7806298777986583,0.48354163418251495,0.10644914148389316,0.7806298777986583
Subject3,F0_B1,1Hz,0.8831853527160514,0.9923271742677868,0.6207577259112098,0.15349885289189355,0.9923271742677868
Subject3,F0_B1,1Hz,1.0396284410508312,1.1835246270255488,0.7317404313998153,0.19359521063891594,1.1835246270255488
Subject3,F0_B1,1.5Hz,0.032812290962776776,0.28023468926004913,0.22306496066857537,0.03344845240966357,0.22306496066857537
Subject3,F0_B1,1.5Hz,0.12040030183222086,0.44643080646502514,0.48102462944416347,0.0710800832775986,0.48102462944416347
Subject3,F0_B1,1.5Hz,0.1465565883388513,0.7434517562928249,0.7856863666074457,0.08462251181392635,0.7856863666074457
Subject3,F0_B1,1.5Hz,0.16155225530962922,0.8015086172232319,1.0780570283544282,0.11148275610782399,1.0780570283544282
Subject3,F0_B1,1.5Hz,0.17047214529496954,0.9356276190186009,1.3566264061804876,0.22912098552305987,1.3566264061804876
Subject3,F0_B1,1.5Hz,0.20217849499241575,1.0205330225779903,1.7684770493272477,0.24481886371350686,1.7684770493272477
Subject3,F0_B1,2.5Hz,0.06707718061316197,0.06416574575868678,0.15127632062170915,0.0682629671026039,0.0682629671026039
Subject3,F0_B1,2.5Hz,0.08988185699006648,0.19316327862490482,0.5835651313548295,0.08789894568968613,0.08789894568968613
Subject3,F0_B1,2.5Hz,0.10177768962483322,0.24365926046491443,0.7072327262836449,0.12175778874563267,0.12175778874563267
Subject3,F0_B1,2.5Hz,0.14504801989592886,0.3012117462620384,0.8535385945034993,0.2376426582406311,0.2376426582406311
Subject3,F0_B1,2.5Hz,0.15575066501801274,0.32922241224110405,0.9947564223294025,0.3110775520662321,0.3110775520662321
Subject3,F0_B1,2.5Hz,0.15944592389091694,0.3398114066516383,1.256456558162167,0.3558121329870272,0.3558121329870272
Subject4,F0_B1,0.5Hz,0.1747786312297157,0.11651095666099776,0.058352117024265605,0.026434393346865388,0.1747786312297157
Subject4,F0_B1,0.5Hz,0.3523862135063568,0.3004545094409914,0.14001967515254568,0.09020238217186813,0.3523862135063568
Subject4,F0_B1,0.5Hz,0.4472073426766403,0.5327173863080273,0.25031337776873136,0.16287349290606318,0.4472073426766403
Subject4,F0_B1,0.5Hz,0.6078795940721812,0.6814825042022026,0.30897427886722495,0.20125900996171037,0.6078795940721812
Subject4,F0_B1,0.5Hz,0.8239154942803751,0.9183443327400647,0.3974001538156481,0.24492561082187847,0.8239154942803751
Subject4,F0_B1,0.5Hz,0.9865024301953565,1.0603953862948978,0.5018401513982208,0.2710763603142509,0.9865024301953565
Subject4,F0_B1,1Hz,0.04034272881826942,0.3761510582789063,0.11377658603057529,0.04309102892085383,0.3761510582789063
Subject4,F0_B1,1Hz,0.1574703699614703,0.7005758927900763,0.24780789667572045,0.08841250563891528,0.7005758927900763
Subject4,F0_B1,1Hz,0.269679502700736,1.0659157554246232,0.3184833906753937,0.11444684693963962,1.0659157554246232
Subject4,F0_B1,1Hz,0.43378170348202716,1.3385563327120702,0.4666665153289409,0.15362728398150277,1.3385563327120702
Subject4,F0_B1,1Hz,0.5790537115075041,1.4883324685959316,0.5984300819581012,0.20053036654690357,1.4883324685959316
Subject4,F0_B1,1Hz,0.7636425289470733,1.622890860300688,0.6800828044837602,0.2529297505748412,1.622890860300688
Subject4,F0_B1,1.5Hz,0.02861085647935408,0.19652703486184073,0.12698388637043706,0.10564190379752786,0.12698388637043706
Subject4,F0_B1,1.5Hz,0.050025842335268245,0.3979387018460131,0.32445151438309666,0.15608745614482758,0.32445151438309666
Subject4,F0_B1,1.5Hz,0.07758552496525627,0.7564141210171343,0.4381082500895017,0.20336021581237693,0.4381082500895017
Subject4,F0_B1,1.5Hz,0.10520808321998139,0.8440355342345083,0.7458408096801361,0.2586720314791087,0.7458408096801361
Subject4,F0_B1,1.5Hz,0.2597721197852572,1.139212913921207,0.8507669075606518,0.31153844822139637,0.8507669075606518
Subject4,F0_B1,1.5Hz,0.27994461540063986,1.4105077674506197,1.102970118106963,0.3480490321797334,1.102970118106963
Subject4,F0_B1,2.5Hz,0.007636855866495519,0.04055964340564324,0.2393798363884133,0.14449204879942934,0.14449204879942934
Subject4,F0_B1,2.5Hz,0.04254497586335753,0.15812185752170874,0.3997513471056454,0.20101889227689407,0.20101889227689407
Subject4,F0_B1,2.5Hz,0.04993367735237322,0.21720433951858945,0.6125880118039968,0.30362150841787705,0.30362150841787705
Subject4,F0_B1,2.5Hz,0.057035332810838495,0.24030481810789403,0.9401477890814726,0.4330413907035966,0.4330413907035966
Subject4,F0_B1,2.5Hz,0.0626304811496416,0.25335128450524225,1.0705598878913398,0.7094569908962709,0.7094569908962709
Subject4,F0_B1,2.5Hz,0.0764325514438792,0.28130658062448194,1.2320516462798925,0.9309159750671807,0.9309159750671807
Subject5,F0_B1,0.5Hz,0.0952770327394117,0.20275689452559015,0.08625532857070335,0.07945691388651753,0.0952770327394117
Subject5,F0_B1,0.5Hz,0.25754042973432484,0.40010804708603853,0.1670574769124789,0.14761774039633804,0.25754042973432484
Subject5,F0_B1,0.5Hz,0.3449207259377857,0.5930631876773547,0.3104182051035381,0.20296701619163093,0.3449207259377857
Subject5,F0_B1,0.5Hz,0.4441508476671403,0.7701100285459073,0.42760621832630696,0.2547777995682071,0.4441508476671403
Subject5,F0_B1,0.5Hz,0.5008677114129876,0.9065136229836182,0.6321672454373125,0.3176410209589232,0.5008677114129876
Subject5,F0_B1,0.5Hz,0.5443046180301895,1.0066822738191892,0.7319793478585818,0.43138799132216515,0.5443046180301895
Subject5,F0_B1,1Hz,0.024462801322772006,0.17676363090133682,0.2204237033341142,0.03393980356722,0.17676363090133682
Subject5,F0_B1,1Hz,0.10977986301770859,0.417426363808732,0.4069260232597116,0.11537607779241785,0.417426363808732
Subject5,F0_B1,1Hz,0.1379931859012745,0.6646363904658367,0.7140612504220942,0.1322498591952978,0.6646363904658367
Subject5,F0_B1,1Hz,0.15717523244135737,0.9322433931275127,0.8916534944408959,0.22374337542343697,0.9322433931275127
Subject5,F0_B1,1Hz,0.2144940186500711,1.147168940549801,1.0490712902329555,0.264423817638118,1.147168940549801
Subject5,F0_B1,1Hz,0.23723697646404152,1.4162868858035018,1.1836291353503394,0.3123020923111498,1.4162868858035018
Subject5,F0_B1,1.5Hz,0.027704502981775594,0.13114398830727642,0.19478842827780443,0.1510934585112331,0.19478842827780443
Subject5,F0_B1,1.5Hz,0.12061802704478002,0.34000772900202625,0.3128985935054207,0.22465392075426205,0.3128985935054207
Subject5,F0_B1,1.5Hz,0.15332937240554761,0.46193085267784123,0.5883697953825953,0.2552527531035643,0.5883697953825953
Subject5,F0_B1,1.5Hz,0.1729438694520672,0.6128765930776648,0.789895028422773,0.31394884670908557,0.789895028422773
Subject5,F0_B1,1.5Hz,0.23249674810413934,0.8203710647705948,0.9988609369305234,0.3938551853837304,0.9988609369305234
Subject5,F0_B1,1.5Hz,0.2685668587691224,0.9627960840099767,1.3202220972609842,0.42712990600919143,1.3202220972609842
Subject5,F0_B1,2.5Hz,0.022785898994766757,0.017716530579652813,0.020968846929431077,0.12150882784627148,0.12150882784627148
Subject5,F0_B1,2.5Hz,0.09326864824733763,0.09074080840412405,0.10088148500070294,0.24275487316589117,0.24275487316589117
Subject5,F0_B1,2.5Hz,0.14090759790845842,0.12823988457009425,0.1384152490784588,0.3636922407568087,0.3636922407568087
Subject5,F0_B1,2.5Hz,0.20427719417248785,0.2441497912598523,0.38750380479291907,0.4562406175431656,0.4562406175431656
Subject5,F0_B1,2.5Hz,0.23714772697693098,0.3507005984046897,0.5592691755594805,0.5061094301494353,0.5061094301494353
Subject5,F0_B1,2.5Hz,0.269950895682766,0.4218139855909299,0.7615754387177962,0.5733759636223297,0.5733759636223297
Subject6,F0_B1,0.5Hz,0.09329108906489308,0.08884481973572063,0.17812954482073687,0.06598320451506821,0.09329108906489308
Subject6,F0_B1,0.5Hz,0.17004555187834852,0.15482552890874143,0.23737395253178273,0.13810991448990179,0.17004555187834852
Subject6,F0_B1,0.5Hz,0.2731212624692671,0.3065295376762056,0.3250237300180448,0.21472609942589965,0.2731212624692671
Subject6,F0_B1,0.5Hz,0.4022452103691603,0.4292717668852938,0.4527287765083069,0.25671077529210884,0.4022452103691603
Subject6,F0_B1,0.5Hz,0.5362797768561333,0.5426308862627864,0.5393921027564991,0.299423635576392,0.5362797768561333
Subject6,F0_B1,0.5Hz,0.6322793294977974,0.7024169360267041,0.6115730611935065,0.3714410945913481,0.6322793294977974
Subject6,F0_B1,1Hz,0.03808672250403766,0.13545574615811418,0.302785487855314,0.03235173326371999,0.13545574615811418
Subject6,F0_B1,1Hz,0.07450002077532794,0.3840152097749051,0.428914184960708,0.09507183789686457,0.3840152097749051
Subject6,F0_B1,1Hz,0.1271853842589708,0.5406269058713865,0.6267185758504348,0.12683952255414158,0.5406269058713865
Subject6,F0_B1,1Hz,0.20403919934523085,0.7000846557292291,0.7130257546527518,0.1684173151731018,0.7000846557292291
Subject6,F0_B1,1Hz,0.2708126704750704,0.7637223789435628,0.7764164717943149,0.19097520462403242,0.7637223789435628
Subject6,F0_B1,1Hz,0.33758614160490996,0.8273601021578965,0.8398071889358781,0.21353309407496304,0.8273601021578965
Subject6,F0_B1,1.5Hz,0.020545153460022184,0.06568726653308316,0.5356322035691453,0.03843099364191798,0.5356322035691453
Subject6,F0_B1,1.5Hz,0.026975804133854538,0.1466101935155767,0.8608432749698274,0.06833397807791539,0.8608432749698274
Subject6,F0_B1,1.5Hz,0.04487480809881679,0.23125025952487577,1.0861649592744045,0.08950945947978875,1.0861649592744045
Subject6,F0_B1,1.5Hz,0.08969792709921295,0.5639147956246991,1.2222410649940436,0.11934181093822073,1.2222410649940436
Subject6,F0_B1,1.5Hz,0.11185659199221362,1.099990090193102,1.4196322012084268,0.13453696752791022,1.4196322012084268
Subject6,F0_B1,1.5Hz,0.16741854638023843,1.2825612571489513,1.5631867450942667,0.16180272643926727,1.5631867450942667
Subject6,F0_B1,2.5Hz,0.020119851316041864,0.030551868685880886,0.06657273056710816,0.1936680994233466,0.1936680994233466
Subject6,F0_B1,2.5Hz,0.04668192935140614,0.07261208292935448,0.21843773355544002,0.37148361632015714,0.37148361632015714
Subject6,F0_B1,2.5Hz,0.0818765241862167,0.11660716248077674,0.3975788426120541,0.46695526610564714,0.46695526610564714
Subject6,F0_B1,2.5Hz,0.13499417693813315,0.20218536586218017,0.6609860498033766,0.5040925706919642,0.5040925706919642
Subject6,F0_B1,2.5Hz,0.20176338431764868,0.2781390308437977,0.816488404572614,0.5816685022752242,0.5816685022752242
Subject6,F0_B1,2.5Hz,0.21299131362634618,0.3228010505620843,1.1893989301284076,0.6093636576062386,0.6093636576062386
Subject7,F0_B1,0.5Hz,0.1403351686578323,0.11341085493549326,0.20651022462834337,0.10379954573315876,0.1403351686578323
Subject7,F0_B1,0.5Hz,0.33625618528809814,0.284247224912223,0.33159834807060595,0.1540657368953967,0.33625618528809814
Subject7,F0_B1,0.5Hz,0.4960632612442657,0.4973437770562239,0.43222611407425704,0.18804584287118203,0.4960632612442657
Subject7,F0_B1,0.5Hz,0.6238984440650881,0.7070929886519184,0.5252582575094237,0.25290720097641484,0.6238984440650881
Subject7,F0_B1,0.5Hz,0.7567085607309507,0.9037625855462141,0.6390042621326507,0.3087133905604814,0.7567085607309507
Subject7,F0_B1,0.5Hz,0.8458544607965652,1.0862033626696046,0.7764469044549449,0.36867230452234145,0.8458544607965652
Subject7,F0_B1,1Hz,0.03254039757420792,0.3892062576645627,0.09927489038876983,0.053472715434587335,0.3892062576645627
Subject7,F0_B1,1Hz,0.07623985604780253,0.7675465546545779,0.22432276609601406,0.07819131581005383,0.7675465546545779
Subject7,F0_B1,1Hz,0.12159860989857432,1.1465481955742174,0.3225534250517521,0.12787416329938547,1.1465481955742174
Subject7,F0_B1,1Hz,0.20069589640927732,1.4389866087454581,0.48964289335264455,0.17484546303210824,1.4389866087454581
Subject7,F0_B1,1Hz,0.2664580767453542,1.6003849649691184,0.6553895681425017,0.25299978946965573,1.6003849649691184
Subject7,F0_B1,1Hz,0.3354617038415996,1.8202407936120875,0.8400218081739204,0.3002031776350798,1.8202407936120875
Subject7,F0_B1,1.5Hz,0.03826373580717884,0.36648452591281117,0.10418102011955575,0.04049663745279973,0.10418102011955575
Subject7,F0_B1,1.5Hz,0.10475730337602315,0.622138827201445,0.3072399489928464,0.07931954455253029,0.3072399489928464
Subject7,F0_B1,1.5Hz,0.21420092146186553,0.9868721758062728,0.44948166283808577,0.11630540573435066,0.44948166283808577
Subject7,F0_B1,1.5Hz,0.23632190533940486,1.1757399352440603,0.6833124098350085,0.2034770272838843,0.6833124098350085
Subject7,F0_B1,1.5Hz,0.30663727476624664,1.5149370279115255,0.7831448239120988,0.276349835755044,0.7831448239120988
Subject7,F0_B1,1.5Hz,0.4553839933202987,1.9298761177688717,0.8757208480251868,0.3377460320759131,0.8757208480251868
Subject7,F0_B1,2.5Hz,0.030449777291557463,0.15852685468852756,0.3908622927848379,0.07069846443428263,0.07069846443428263
Subject7,F0_B1,2.5Hz,0.059392798674987105,0.5009061533712953,0.4627059949863573,0.1172174132674349,0.1172174132674349
Subject7,F0_B1,2.5Hz,0.07536149644512943,0.6405417228850752,0.6823647265813182,0.16546335419550945,0.16546335419550945
Subject7,F0_B1,2.5Hz,0.07838822134495804,0.6474242128738407,0.696603845388493,0.2370095663618132,0.2370095663618132
Subject7,F0_B1,2.5Hz,0.08348167608667151,0.6562213449205749,0.7998306903366156,0.2862802725845213,0.2862802725845213
Subject7,F0_B1,2.5Hz,0.08838589268270529,0.6638275765822504,0.8260336539838024,0.3371908568349689,0.3371908568349689
Subject1,F1_B1,0.5Hz,0.1500354973146793,0.13566746267315044,0.12472209190436868,0.06816950167804041,0.1500354973146793
Subject1,F1_B1,0.5Hz,0.31046398414196846,0.24701129966382157,0.27951583851354234,0.12223770505907486,0.31046398414196846
Subject1,F1_B1,0.5Hz,0.44697425195817514,0.3607435751736548,0.5055302350819812,0.15294736879525475,0.44697425195817514
Subject1,F1_B1,0.5Hz,0.587303732278069,0.4225405928762375,0.9203467379881317,0.1756896119531352,0.587303732278069
Subject1,F1_B1,0.5Hz,0.7807082421061065,0.4856343934319187,1.2348231063858484,0.2204317294115553,0.7807082421061065
Subject1,F1_B1,0.5Hz,0.9320781926103823,0.5138382500084778,1.6763693173587755,0.23499051748844263,0.9320781926103823
Subject1,F1_B1,1Hz,0.029565961212417797,0.28304719382487653,0.10079959718608476,0.05711766342650387,0.28304719382487653
Subject1,F1_B1,1Hz,0.06209029309281508,0.6696080595612559,0.26895362528996986,0.08090540678612852,0.6696080595612559
Subject1,F1_B1,1Hz,0.09281681640582747,1.0546858229202833,0.4255139555510008,0.10481563841088241,1.0546858229202833
Subject1,F1_B1,1Hz,0.13225537989788277,1.2746414072790324,0.54571464393777,0.14797862075369578,1.2746414072790324
Subject1,F1_B1,1Hz,0.1886122653550097,1.600895122214058,0.6045170875384124,0.17933749688593909,1.600895122214058
Subject1,F1_B1,1Hz,0.23310512119493287,1.9277125361514311,0.6751515472488052,0.19180479032853348,1.9277125361514311
Subject1,F1_B1,1.5Hz,0.014412640371219707,0.029384026370592117,0.07702358310938064,0.2324638928617008,0.07702358310938064
Subject1,F1_B1,1.5Hz,0.03728892652719439,0.12365948290540578,0.22981610177546202,0.42071861501402874,0.22981610177546202
Subject1,F1_B1,1.5Hz,0.07273519304536696,0.1835934989546185,0.3797498271231372,0.5322468391092765,0.3797498271231372
Subject1,F1_B1,1.5Hz,0.12034669585501206,0.25689267590275083,0.6163609974467932,0.5630258469672654,0.6163609974467932
Subject1,F1_B1,1.5Hz,0.19509788228963515,0.3696115325585977,0.8100786674628547,0.5817407054719022,0.8100786674628547
Subject1,F1_B1,1.5Hz,0.2486508801439781,0.42520181585401445,0.9584163148549278,0.6429311619581869,0.9584163148549278
Subject1,F1_B1,2.5Hz,0.012237808679076303,0.038002848636044,0.1289020731392627,0.1783542007658214,0.1783542007658214
Subject1,F1_B1,2.5Hz,0.023422425562924294,0.05904752984952981,0.19936074447002045,0.3423895545785335,0.3423895545785335
Subject1,F1_B1,2.5Hz,0.05248516794022861,0.14096142339209325,0.2768372681187245,0.4262323370573504,0.4262323370573504
Subject1,F1_B1,2.5Hz,0.07715828980716535,0.2024005084408613,0.37844475367528213,0.5744023319574516,0.5744023319574516
Subject1,F1_B1,2.5Hz,0.09434220934037996,0.239197000926975,0.46396261422278945,0.8225410558368211,0.8225410558368211
Subject1,F1_B1,2.5Hz,0.12511697838121758,0.27410768399110275,0.555264650479263,1.0252336862988853,1.0252336862988853
Subject2,F1_B1,0.5Hz,0.18318069396536765,0.042838142847343115,0.42658209609859865,0.018667947053359304,0.18318069396536765
Subject2,F1_B1,0.5Hz,0.4088015556904937,0.07555343381196691,0.7905969694395638,0.028418343264879208,0.4088015556904937
Subject2,F1_B1,0.5Hz,0.729478000101567,0.11933393544094245,0.8900260183511036,0.042445794126835155,0.729478000101567
Subject2,F1_B1,0.5Hz,1.0309371617948495,0.2245782599333997,1.0428040186739869,0.05909651108765504,1.0309371617948495
Subject2,F1_B1,0.5Hz,1.388186852117635,0.33205744505268175,1.1449734497731905,0.08238463249741604,1.388186852117635
Subject2,F1_B1,0.5Hz,1.7077453251040646,0.40691479363267125,1.306288428782754,0.1005100718882509,1.7077453251040646
Subject2,F1_B1,1Hz,0.027749601570041776,0.35423721705885713,0.07881940723523696,0.04551306175389594,0.35423721705885713
Subject2,F1_B1,1Hz,0.0480276264293937,0.6858731288615783,0.15468614835882294,0.09088752077133219,0.6858731288615783
Subject2,F1_B1,1Hz,0.08090923702366509,1.1324528110080936,0.19533609283704212,0.12833107091382026,1.1324528110080936
Subject2,F1_B1,1Hz,0.13738087851355474,1.4225859658947182,0.2885138306998051,0.14951017123391036,1.4225859658947182
Subject2,F1_B1,1Hz,0.1741309353358964,1.8261419975945314,0.3609318417809405,0.18790489031171084,1.8261419975945314
Subject2,F1_B1,1Hz,0.1928312733374906,2.097766533261589,0.42445401915311143,0.22212984863773078,2.097766533261589
Subject2,F1_B1,1.5Hz,0.10613196923650374,0.09473046464246675,0.20152943971626955,0.050206952794506585,0.20152943971626955
Subject2,F1_B1,1.5Hz,0.15058224438079754,0.17662976646047507,0.516203763067572,0.08857810734506383,0.516203763067572
Subject2,F1_B1,1.5Hz,0.2262584493797309,0.2743470485909932,0.7513844251903324,0.11503872131064344,0.7513844251903324
Subject2,F1_B1,1.5Hz,0.2888828481709247,0.35006612586468944,0.9347546070431417,0.1672736498954904,0.9347546070431417
Subject2,F1_B1,1.5Hz,0.3899007057548296,0.4680876961354791,1.1167421318967439,0.1921606601892159,1.1167421318967439
Subject2,F1_B1,1.5Hz,0.4575942351641188,0.5766067567683411,1.351542453119394,0.2444065706468779,1.351542453119394
Subject2,F1_B1,2.5Hz,0.06932185231798696,0.036274177935396404,0.09367730204547775,0.15507194389712173,0.15507194389712173
Subject2,F1_B1,2.5Hz,0.12221536146343943,0.08843586131942913,0.15606441888102496,0.29567649652070205,0.29567649652070205
Subject2,F1_B1,2.5Hz,0.16174094903792094,0.17134428424377632,0.2557081607062126,0.3916304430772578,0.3916304430772578
Subject2,F1_B1,2.5Hz,0.1764631654915269,0.20161766072568,0.3477920687053939,0.5602029759848914,0.5602029759848914
Subject2,F1_B1,2.5Hz,0.2234034568559391,0.2585143505624691,0.3905828403732574,0.7696354290632443,0.7696354290632443
Subject2,F1_B1,2.5Hz,0.23549858370335436,0.29349714594557513,0.4854814707459861,0.8618222786650422,0.8618222786650422
Subject3,F1_B1,0.5Hz,0.20934642653907712,0.07228016293733408,0.15046415885322012,0.02709688136860959,0.20934642653907712
Subject3,F1_B1,0.5Hz,0.5287953015321255,0.14667216978101222,0.2212957555785975,0.04945884681949034,0.5287953015321255
Subject3,F1_B1,0.5Hz,0.8277786306278506,0.2019982142251691,0.34679017232865406,0.06646089160691981,0.8277786306278506
Subject3,F1_B1,0.5Hz,1.0920432032204015,0.2677706372546364,0.4509331986719919,0.09319360840179755,1.0920432032204015
Subject3,F1_B1,0.5Hz,1.2667065745162538,0.3222464654010261,0.590681612674098,0.1361203253592149,1.2667065745162538
Subject3,F1_B1,0.5Hz,1.3627055170379903,0.3885243829916206,0.7438203348178114,0.21273412587651763,1.3627055170379903
Subject3,F1_B1,1Hz,0.11082079444903943,0.29282646290270603,0.060597242515674506,0.03216833949397738,0.29282646290270603
Subject3,F1_B1,1Hz,0.22814684511205113,0.6030875602163936,0.14552216121462064,0.04506808337800368,0.6030875602163936
Subject3,F1_B1,1Hz,0.3670571372781627,0.8273630380676347,0.21790200582183922,0.08045667269805268,0.8273630380676347
Subject3,F1_B1,1Hz,0.45573939903467947,1.2106995689807756,0.25395376367784295,0.11218191560277754,1.2106995689807756
Subject3,F1_B1,1Hz,0.5213057054517871,1.4829920981024065,0.35975372134511374,0.13414496354478278,1.4829920981024065
Subject3,F1_B1,1Hz,0.6060781362788457,1.7617378919875566,0.46686182089899503,0.1963164272076438,1.7617378919875566
Subject3,F1_B1,1.5Hz,0.058934112162089276,0.20716750707607556,0.1210602035987331,0.041498586752885855,0.1210602035987331
Subject3,F1_B1,1.5Hz,0.15421447204581262,0.34568458236542854,0.2567710279228014,0.08909222320585071,0.2567710279228014
Subject3,F1_B1,1.5Hz,0.1968279372239008,0.5198898925524278,0.42897594010504375,0.1207206905845588,0.42897594010504375
Subject3,F1_B1,1.5Hz,0.22117835939435784,0.6174461253424228,0.753894963909417,0.1476620451297262,0.753894963909417
Subject3,F1_B1,1.5Hz,0.264696005675491,0.6759823624981378,0.9589908788878108,0.16913445751532574,0.9589908788878108
Subject3,F1_B1,1.5Hz,0.3128591719438978,0.8008419548682114,1.2300256311761726,0.18427506384179507,1.2300256311761726
Subject3,F1_B1,2.5Hz,0.03068610111397182,0.10053480332646225,0.2804482440922487,0.05195058982383868,0.05195058982383868
Subject3,F1_B1,2.5Hz,0.08305069267279322,0.20011427435933077,0.49196665447969734,0.14907113628246738,0.14907113628246738
